date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:54	157227/157227	---M-Z	200	added ('OK')	text/html	etag:%222662b-546ff03541480-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout7.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout7.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:56	145638/145638	---M-Z	200	added ('OK')	text/html	etag:%22238e6-546d51dd48a80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout8.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout8.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:56	156867/156867	---M-Z	200	added ('OK')	text/html	etag:%22264c3-546d524dd1400-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout9.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout9.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:56	91506/91506	---M-Z	200	added ('OK')	text/html	etag:%2216572-5884ef19d5580-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout1.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout1.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:57	98259/98259	---M-Z	200	added ('OK')	text/html	etag:%2217fd3-5884ef2917980-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout2.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:57	102514/102514	---M-Z	200	added ('OK')	text/html	etag:%2219072-5884ef3859d80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout3.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout3.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:58	86952/86952	---M-Z	200	added ('OK')	text/html	etag:%22153a8-5884ef3ffaf80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout4.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout4.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:58	240434/240434	---MCZ	200	added ('OK')	application/javascript	etag:%223ab32-5301dd6b62780-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/js/jquery-ui.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/js/jquery-ui.min.js	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:58	90720/90720	---M-Z	200	added ('OK')	text/html	etag:%2216260-5884ef4984600-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout5.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout5.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:59	97964/97964	---M-Z	200	added ('OK')	text/html	etag:%2217eac-5884ef4f3d380-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout6.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout6.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:04:59	87959/87959	---M-Z	200	added ('OK')	text/html	etag:%2215797-546d532188780-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout7.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout7.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:00	76258/76258	---M-Z	200	added ('OK')	text/html	etag:%22129e2-546d53b27dd80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout8.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout8.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:00	87487/87487	---M-Z	200	added ('OK')	text/html	etag:%22155bf-546d53ebb6480-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout9.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-sp-layout9.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:01	156286/156286	---M-Z	200	added ('OK')	text/html	etag:%222627e-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout1.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout1.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:01	163015/163015	---M-Z	200	added ('OK')	text/html	etag:%2227cc7-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout2.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:02	167294/167294	---M-Z	200	added ('OK')	text/html	etag:%2228d7e-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout3.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout3.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:03	151726/151726	---M-Z	200	added ('OK')	text/html	etag:%22250ae-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout4.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout4.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:04	155497/155497	---M-Z	200	added ('OK')	text/html	etag:%2225f69-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout5.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout5.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:04	162753/162753	---M-Z	200	added ('OK')	text/html	etag:%2227bc1-546c4c3cbc900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout6.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout6.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:05	157307/157307	---M-Z	200	added ('OK')	text/html	etag:%222667b-546d544ee4e80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout7.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout7.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:06	145706/145706	---M-Z	200	added ('OK')	text/html	etag:%222392a-546d5476f2d00-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout8.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout8.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:07	156936/156936	---M-Z	200	added ('OK')	text/html	etag:%2226508-546d54c526580-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout9.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-mp-layout9.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:07	91574/91574	---M-Z	200	added ('OK')	text/html	etag:%22165b6-5884ee4dbf400-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout1.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout1.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:08	98335/98335	---M-Z	200	added ('OK')	text/html	etag:%221801f-5884ee5d01800-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout2.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:08	102583/102583	---M-Z	200	added ('OK')	text/html	etag:%22190b7-5884ee71fc980-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout3.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout3.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:09	87020/87020	---M-Z	200	added ('OK')	text/html	etag:%22153ec-5884ee7d6e480-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout4.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout4.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:09	90789/90789	---M-Z	200	added ('OK')	text/html	etag:%22162a5-5884ee86f7b00-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout5.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout5.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:09	98032/98032	---M-Z	200	added ('OK')	text/html	etag:%2217ef0-5884ee9269600-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout6.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout6.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:10	88038/88038	---M-Z	200	added ('OK')	text/html	etag:%22157e6-546d4d8364680-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout7.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout7.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:10	76326/76326	---M-Z	200	added ('OK')	text/html	etag:%2212a26-546d4db8cc480-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout8.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout8.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:11	87556/87556	---M-Z	200	added ('OK')	text/html	etag:%2215604-546d4df7bd900-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout9.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-boxed-sp-layout9.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:11	156469/156469	---M-Z	200	added ('OK')	text/html	etag:%2226335-546c4c4645f80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-rtl-mp-layout1.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-rtl-mp-layout1.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
01:05:12	163169/163169	---M-Z	200	added ('OK')	text/html	etag:%2227d61-546c4c4645f80-gzip%22	http://html.kodesolution.live/s/studypress/v6.0/demo/index-rtl-mp-layout2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/6/studypress/html.kodesolution.live/s/studypress/v6.0/demo/index-rtl-mp-layout2.html	(from http://html.kodesolution.live/s/studypress/v6.0/demo/index-mp-layout1.html)
